LEI_t0.077_eta0.175_kappa0.095_delta7.2_lambda0.100_phi0.650_e0.0060_from_prof_1
  0.03672182   0.04027918
  0.03709780   0.03997732
  0.03751683   0.03969558
  0.03797937   0.03943461
  0.03848589   0.03919505
  0.03903684   0.03897757
  0.03963269   0.03878280
  0.04027390   0.03861141
  0.04096093   0.03846405
  0.04169424   0.03834138
  0.04247430   0.03824403
  0.04247430   0.03824403
  0.04491463   0.03790821
  0.04732846   0.03741683
  0.04970588   0.03677192
  0.05203712   0.03597611
  0.05431263   0.03503268
  0.05652307   0.03394549
  0.05865937   0.03271902
  0.06071276   0.03135828
  0.06267481   0.02986886
  0.06453748   0.02825688
  0.06629312   0.02652895
  0.06793452   0.02469216
  0.06945496   0.02275404
  0.07084819   0.02072256
  0.07210849   0.01860604
  0.07323070   0.01641317
  0.07421021   0.01415296
  0.07504299   0.01183466
  0.07572564   0.00946781
  0.07625535   0.00706210
  0.07662994   0.00462742
  0.07684789   0.00217374
  0.07690829  -0.00028885
  0.07681090  -0.00275026
  0.07655612  -0.00520038
  0.07614499  -0.00762916
  0.07557920  -0.01002664
  0.07486108  -0.01238298
  0.07399356  -0.01468850
  0.07298021  -0.01693374
  0.07182518  -0.01910950
  0.07053323  -0.02120685
  0.06910964  -0.02321718
  0.06756026  -0.02513223
  0.06589144  -0.02694416
  0.06411005  -0.02864552
  0.06222337  -0.03022934
  0.06023917  -0.03168911
  0.05816557  -0.03301885
  0.05601109  -0.03421310
  0.05378456  -0.03526695
  0.05149514  -0.03617609
  0.04915220  -0.03693679
  0.04676537  -0.03754592
  0.04434443  -0.03800097
  0.04189932  -0.03830010
  0.03944008  -0.03844206
  0.03697680  -0.03842628
  0.03451958  -0.03825282
  0.03207851  -0.03792239
  0.02966360  -0.03743634
  0.02728477  -0.03679668
  0.02495177  -0.03600603
  0.02267418  -0.03506763
  0.02046134  -0.03398533
  0.01832234  -0.03276357
  0.01626595  -0.03140737
  0.01430061  -0.02992230
  0.01243439  -0.02831443
  0.01067494  -0.02659039
  0.00902948  -0.02475722
  0.00750477  -0.02282247
  0.00610705  -0.02079407
  0.00484207  -0.01868034
  0.00371503  -0.01648996
  0.00273053  -0.01423191
  0.00189262  -0.01191547
  0.00120475  -0.00955013
  0.00066972  -0.00714560
  0.00028975  -0.00471174
  0.00006638  -0.00225856
  0.00000054   0.00020390
  0.00009249   0.00266551
  0.00034186   0.00511619
  0.00074762   0.00754588
  0.00130811   0.00994460
  0.00202103   0.01230251
  0.00288346   0.01460995
  0.00389184   0.01685743
